URL,TITLE,LOCATION,DISTANCE,BUYS,NORMAL PRICE,DISCOUNT PRICE
https://www.groupon.com/goods/mens-jewelry,Stainless Steel Cufflinks,$10,,,$99.99,$10
https://www.groupon.com/goods/watches,Bluetooth Wrist Smart Watch For Android Android IOS Phones with Camera,$18.99,,,$189.99,$18.99
https://www.groupon.com/goods/watches,Akribos XXIV Men's Chronograph Stainless Steel Quartz Watch,$69.99,,4 bought,$795,$69.99
https://www.groupon.com/goods/watches,12 Slot Leather Watch Box Display Case Organizer Glass Top Jewelry,$56.60,,,$117.50,$56.60
https://www.groupon.com/goods/watches,Band Cover Sleeve Protector Accessories for Flex 2,$7.99,,,$25,$7.99
https://www.groupon.com/goods/watches,Apple Watch 1st Generation or Series 2 (Refurbished),$239.99,,40+ bought,$269.99,
https://www.groupon.com/goods/watches,Milanese Loop Band for Apple Watch,$5.95,,,$149,$5.95
https://www.groupon.com/goods/watches,Daniel Wellington Men's Classic Watches,$84.99,,180+ bought,$229,
https://www.groupon.com/goods/watches,JBW Mix Men's Diamond Watches and Extra Leather Strap,,,130+ bought,$1;390,$159.99
https://www.groupon.com/goods/watches,Sorbus Watch Box 6 Mens Black Leather Display Plexi Glass Top Jewelry,$51.60,,,$112.50,$51.60
https://www.groupon.com/goods/watches,Akribos XXIV Men's Two-Tone Stainless Steel Chronograph Watch,$69.99,,,$795,$69.99
https://www.groupon.com/goods/watches,Earth Wood Eco-Friendly Stomates Watch Collection,$49.99,,,$175,$49.99
https://www.groupon.com/goods/watches,Band Cover Sleeve fo Flex 2; Flex2 Wrist Jewelry,$7.99,,,$25,$7.99
https://www.groupon.com/goods/watches,Apple Watch Silicone Sport Bands,$5.49,,,$49.99,$5.49
https://www.groupon.com/goods/watches,Apple Watch Screen Protector (Tempered Glass),$4,,,$20.55,$4
https://www.groupon.com/goods/watches,Silicone Sport Replacement Band for Apple Watch,$8.99,,100;000+ bought,$49,
https://www.groupon.com/goods/watches,Bluetooth Wrist Smart Watch For Android Samsung iPhone HTC Phone,$18.99,,,$189.99,$18.99
https://www.groupon.com/goods/watches,Aquaswiss Swissport Unisex G Watch,,,360+ bought,$1;200,$69.99
https://www.groupon.com/goods/watches,6 Slot Leather Watch Box Display Case Organizer Glass Jewelry Storage,$47.50,,,$108.50,$47.50
https://www.groupon.com/goods/watches,Stührling Original Men's Professional Dive Watch,,,1;000+ bought,$1;995,$59.99
https://www.groupon.com/goods/watches,Tavan Haven Men's Classic Vintage-Design Watch,$21.99,,380+ bought,$249,
https://www.groupon.com/goods/watches,Bluetooth Smart Wrist Watch Phone Mate For iPhone and Samsung,$20,,,$189.99,$20
https://www.groupon.com/goods/watches,Sports Watch  Fashion Military Racing Men Casual Watch Grand Touring,$18.95,,,$45.99,$18.95
https://www.groupon.com/goods/watches,Milanese Loop Band for Apple Watch Series 1 and 2,$17.99,,25;000+ bought,$149.95,
https://www.groupon.com/goods/watches,Stainless Steel Link Band for Samsung Gear S3 Frontier or Classic,,,250+ bought,$49.99,$24.99
https://www.groupon.com/goods/watches,So & Co New York Women's Bling Bangle Watch,,,190+ bought,$795,$34.99
https://www.groupon.com/goods/watches,Stainless Steel Milanese Loop Replacement Band for Apple Watches,,,1;000+ bought,$189.99,$17.99
https://www.groupon.com/goods/watches,Soft Silicone Sports Bands for 38/42mm Apple Watch All Models,$7.99,,,$49,$7.99
https://www.groupon.com/goods/watches,Large 20 Slot Leather Watch Box,$32,,,$69,$32
https://www.groupon.com/goods/watches,Smartwatch With Bluetooth and Camera for Samsung Android Smartphones,$18,,,$261.94,$18
https://www.groupon.com/goods/watches,Mens Analog Sport Steel Case Quartz Leather Wrist Watch,$20,,,$40,$20
https://www.groupon.com/goods/watches,Girl Weave Butterfly Leather Bracelet fashion Wrap Retro women Wrist,$14,,,$47.50,$14
https://www.groupon.com/goods/watches,Silicone Sport Replacement Band for Apple Watch,$5.99,,,$19.99,$5.99
https://www.groupon.com/goods/watches,Trendz Stainless Steel Apple Watch Band,$19.99,,1;000+ bought,$69.99,
https://www.groupon.com/goods/watches,Sport Watch Repair Kit 14 in 1 To Repair Your Watch,$20,,,$59.99,$20
https://www.groupon.com/goods/watches,Waloo Leather Grain Apple Watch Replacement Band,$16.99,,5;000+ bought,$59.99,
https://www.groupon.com/goods/watches,Bluetooth Silicone Smart Watch for iOS & Android - Assorted Colors,$16.50,,,$199.99,$16.50
https://www.groupon.com/goods/watches,Bamboo Wood Charging Stand Cradle Holder for Apple Watch and iPhone,$12.99,,5;000+ bought,$29.99,
https://www.groupon.com/goods/watches,Trend Matters Bamboo Dual Dock for iPhones and Apple Watches,$14.99,,1;000+ bought,$69,
https://www.groupon.com/goods/watches,Lightweight Premium Polycarbonate Protective Cover for apple watch,$6.99,,,$19.99,$6.99
https://www.groupon.com/goods/watches,Band Strap For Apple Watch Replacement,$8,,,$15,$8
https://www.groupon.com/goods/watches,Luxury Watch Storage Case for Up to Five Watches,,,1;000+ bought,$100,$24.99
https://www.groupon.com/goods/watches,Amy Sport Outdoor Genuine Leather Cavas Belt Dress Quartz Wristwatches,$13,,,$120,$13
https://www.groupon.com/goods/watches,Silicone Nike+ Sport Band For Smartwatch,$8.99,,,$39.94,$8.99
https://www.groupon.com/goods/watches,Trident Valet Luxury Charging Pedestal For Apple Watch,,,1;000+ bought,$39.99,$25.99
https://www.groupon.com/goods/watches,Bluetooth Wrist Smart Watch w/ Camera For Android Samsung iPhone Phone,$15.95,,,$129.99,$15.95
https://www.groupon.com/goods/watches,Insten For Apple Watch 38mm Hard Protective Crystal Case Clear Black,,,,$21.99,$4.99
https://www.groupon.com/goods/watches,Stainless Steel Milanese Loop Band for Apple Watch,,,1;000+ bought,$49.99,$24.99
https://www.groupon.com/goods/watches,Apple Watch Premium HD Tempered Glass Screen Protector 38/42mm,$2.99,,,$14.99,$2.99
https://www.groupon.com/goods/watches,38mm/42mm Sports Royal Woven Nylon Wrist Band Strap Bracelet,$9.99,,,$49,$9.99
https://www.groupon.com/goods/sports-and-outdoors,Women Sweat More Fat Burning Waist Trainer Workout Body Shaper,$9.99,,,$69.99,$9.99
https://www.groupon.com/goods/sports-and-outdoors,Women's Solid Color Cotton Sports Bras (6-Pack),$29.99,,30+ bought,$80,$29.99
https://www.groupon.com/goods/sports-and-outdoors,Fitbit Blaze Smart Fitness Watch,$161.98,,,$224.98,$161.98
https://www.groupon.com/goods/sports-and-outdoors,iMounTEK Magnetic Hanging Compact 24-LED Pocket Light (3-Pack),$9.99,,20+ bought,$23.97,$9.99
https://www.groupon.com/goods/sports-and-outdoors,The North Face BC Fuse Box Backpack,$79.99,,,$150,$79.99
https://www.groupon.com/goods/sports-and-outdoors,Sbelt's Miss Waist Trainer Body Shaper,$24.99,,25;000+ bought,$79.95,
https://www.groupon.com/goods/sports-and-outdoors,Tac Force Sawback Rescue Knife,,,1;000+ bought,$12.99,$6.99
https://www.groupon.com/goods/sports-and-outdoors,XRay Renton Runner Men's Sneakers,$28.99,,1;000+ bought,$74.99,
https://www.groupon.com/goods/sports-and-outdoors,Fitbit Charge 2 Fitness Wristband,,,5;000+ bought,$149.95,$144.99
https://www.groupon.com/goods/sports-and-outdoors,Salomon Wings Women's Running Shoes,$74.99,,10+ bought,$140,$74.99
https://www.groupon.com/goods/sports-and-outdoors,Form + Focus Women's Lace-Up Sneakers | Groupon Exclusive,$19.99,,5 bought,$60,$19.99
https://www.groupon.com/goods/sports-and-outdoors,NFL Mascot Rugs,,,5;000+ bought,$41.99,$24.99
https://www.groupon.com/goods/sports-and-outdoors,Fitbit Charge HR Fitness Tracker and Heart Rate Monitor,$69.99,,25;000+ bought,$149.99,
https://www.groupon.com/goods/sports-and-outdoors,Fitbit Blaze Fitness Watch,$187.99,,1;000+ bought,$199.99,
https://www.groupon.com/goods/sports-and-outdoors,NFL "Welcome to Our Home" 6"x12" Sign,,,10;000+ bought,$19.99,$14.99
https://www.groupon.com/goods/sports-and-outdoors,Kelty Noah's Tarps,$33.99,,1;000+ bought,$59.95,
https://www.groupon.com/goods/sports-and-outdoors,HEAD Men's No-Show Moisture Wicking Socks (20-Pair),$17.99,,1;000+ bought,$130,
https://www.groupon.com/goods/sports-and-outdoors,NFL 25" x 7" Team Name and City Sign,$24.99,,,$37.20,$24.99
https://www.groupon.com/goods/sports-and-outdoors,Fitbit Charge HR Activity; Heart Rate + Sleep Wristband Large,$64.99,,,$83,$64.99
https://www.groupon.com/goods/sports-and-outdoors,Gold's Gym XRS 20 Olympic Workout Bench,$189.99,,910+ bought,$299,
https://www.groupon.com/goods/sports-and-outdoors,Set of 2 16 Oz. NHL Glass Cans,$21.99,,10+ bought,$34.99,$21.99
https://www.groupon.com/goods/sports-and-outdoors,Assisted Opening U.S. Marine Corps Seismic Wave Rescue Knives,,,1;000+ bought,$14.56,$8.99
https://www.groupon.com/goods/sports-and-outdoors,Fitbit Charge HR Fitness Tracker and Heart Rate Monitor - Plum,$87.99,,,$159.99,$87.99
https://www.groupon.com/goods/sports-and-outdoors,Garmin Forerunner 230 GPS Running Watches,,,1;000+ bought,$249.99,$169.99
https://www.groupon.com/goods/sports-and-outdoors,NFL 9" Throwback Footballs,,,10;000+ bought,$17.99,$13.99
https://www.groupon.com/goods/sports-and-outdoors,Hot Shapers Men's Compression Slimming Shirt,,,5;000+ bought,$79.95,$32.99
https://www.groupon.com/goods/sports-and-outdoors,Fila Shock Dry Men's No-Show Athletic Socks (24-Pairs),$22.99,,10+ bought,$40,$22.99
https://www.groupon.com/goods/sports-and-outdoors,Tummy Trimmer-Belly Fat Burner Belt and Waist Trimmer;8in,$9.99,,,$59.99,$9.99
https://www.groupon.com/goods/sports-and-outdoors,WIRK Ride Workstation,$159.99,,200+ bought,$249,
https://www.groupon.com/goods/sports-and-outdoors,Women's Missy and Plus-Size Camo Activewear Leggings,,,5;000+ bought,$49.99,$9.99
https://www.groupon.com/goods/sports-and-outdoors,Hot Shapers Women's Thermal Slimming Hot Pants,$26.99,,10;000+ bought,$79.95,
https://www.groupon.com/goods/sports-and-outdoors,NFL 19''x12'' Heritage Word Collage Sign,$24.99,,,$35,$24.99
https://www.groupon.com/goods/sports-and-outdoors,U.S. Marine Corps Homefront Rescue Knives,,,720+ bought,$17.06,$9.99
https://www.groupon.com/goods/sports-and-outdoors,NFL Embossed Door Mat,,,1;000+ bought,$35,$16.99
https://www.groupon.com/goods/sports-and-outdoors,NCAA Double Diamond Expandable Tote,,,1;000+ bought,$44.99,$26.99
https://www.groupon.com/goods/sports-and-outdoors,Fitbit Charge HR Activity Tracker: Tangerine; Pink and Teal,,,1;000+ bought,$129.95,$84.99
https://www.groupon.com/goods/sports-and-outdoors,Running Belt for Mobile Devices,,,10;000+ bought,$19.99,$5.99
https://www.groupon.com/goods/sports-and-outdoors,NFL Double-Diamond Picnic Caddy,,,650+ bought,$34.95,$21.99
https://www.groupon.com/goods/sports-and-outdoors,Nylon Mesh-Net Hammock for 1 Person,$10.99,,4 bought,$79,$10.99
https://www.groupon.com/goods/sports-and-outdoors,Garmin Vivomove Activity Tracker,,,430+ bought,$149.99,$79.99
https://www.groupon.com/goods/sports-and-outdoors,1; 2; or 3 LifeStraw Personal Water Filters,$14.99,,10;000+ bought,$24.95,
https://www.groupon.com/goods/sports-and-outdoors,HEAD Men's Moisture-Wicking Athletic Socks (20-Pairs),,,840+ bought,$60,$27.99
https://www.groupon.com/goods/sports-and-outdoors,NCAA Cornhole Bags (4-Pack),$9.97,,590+ bought,$29.99,
https://www.groupon.com/goods/sports-and-outdoors,Resistance Exercise Band Set (4-Piece) with Travel Case,,,1;000+ bought,$39.99,$9.99
https://www.groupon.com/goods/sports-and-outdoors,NCAA College State Signs,,,1;000+ bought,$60,$39.99
https://www.groupon.com/goods/sports-and-outdoors,Slendertone Abs5 Abdominal Toning Belt,,,1;000+ bought,$99.99,$62.99
https://www.groupon.com/goods/sports-and-outdoors,Mens Compression Waist Trimmer Set,$4.99,,,$49.99,$4.99
https://www.groupon.com/goods/sports-and-outdoors,Shadowhawk X800 Tactical Flashlight Kit with Rechargeable Battery,$18.99,,1;000+ bought,$116,
https://www.groupon.com/goods/sports-and-outdoors,Hot Shapers Waist-Trimmer Slimming Shirt,,,25;000+ bought,$59.95,$29.99
https://www.groupon.com/goods/clothing-and-shoes,Form+Focus Men's Padded Cycling Shorts,$9.97,,1;000+ bought,$39.99,
https://www.groupon.com/goods/clothing-and-shoes,XRay Renton Runner Men's Sneakers,$28.99,,1;000+ bought,$74.99,
https://www.groupon.com/goods/clothing-and-shoes,Salomon Wings Women's Running Shoes,$74.99,,10+ bought,$140,$74.99
https://www.groupon.com/goods/clothing-and-shoes,Lady push up slim leggings-shine legging girl black leggings,$9.99,,,$39.99,$9.99
https://www.groupon.com/goods/clothing-and-shoes,Unisex  Long Sleeve Sweaters Hooded Brushed Anime Sweater Hooded Coat,$9.45,,,$35.99,$9.45
https://www.groupon.com/goods/clothing-and-shoes,XRay Haven Men's Running Sneakers,,,1;000+ bought,$119.99,$29.99
https://www.groupon.com/goods/clothing-and-shoes,2- Pack Plus Size Women's Running Shorts,$24,,,$75,$24
https://www.groupon.com/goods/clothing-and-shoes,Fila Shock Dry Men's No-Show Athletic Socks (24-Pairs),$22.99,,10+ bought,$40,$22.99
https://www.groupon.com/goods/clothing-and-shoes,Hunting/Camping Digital Camo Rain Jacket W/ Carrying Pouch,$9.49,,,$26,$9.49
https://www.groupon.com/goods/clothing-and-shoes,Women's Batwing Sleeve V Neck Solid Bodycon Plus Size Dress,$15.29,,,$16.99,$15.29
https://www.groupon.com/goods/clothing-and-shoes,NEW Women's Activewear Athletic Gym Workout Set ONE SIZE,$7.99,,,$19.90,$7.99
https://www.groupon.com/goods/clothing-and-shoes,Winding Type Yoga Pants Jogging Gym Running Tights,$6.99,,,$60.99,$6.99
https://www.groupon.com/goods/clothing-and-shoes,HEAD Men's No-Show Moisture Wicking Socks (20-Pair),$17.99,,1;000+ bought,$130,
https://www.groupon.com/goods/clothing-and-shoes,Women's Solid Color Cotton Sports Bras (6-Pack),$29.99,,30+ bought,$80,$29.99
https://www.groupon.com/goods/clothing-and-shoes,Form+Focus Women's Padded Cycling Shorts,,,1;000+ bought,$39.99,$9.99
https://www.groupon.com/goods/clothing-and-shoes,Neoprrene Brown Camo Full Ski; Hunting Face Mask,$5.99,,,$9.99,$5.99
https://www.groupon.com/goods/clothing-and-shoes,Henry Ferrera Men's Sneakers,,,1;000+ bought,$89,$35.99
https://www.groupon.com/goods/clothing-and-shoes,Form and Focus Women's Sparkle Sneaker,$16.99,,410+ bought,$70,
https://www.groupon.com/goods/clothing-and-shoes,Mens Compression Waist Trimmer Set,$4.99,,,$49.99,$4.99
https://www.groupon.com/goods/clothing-and-shoes,Bicycle Cycling Underwear Quick Dry Gel 3D Padded Shorts Pant Unisex,$11.04,,,$16.99,$11.04
https://www.groupon.com/goods/clothing-and-shoes,Winding Design Yoga Pants Fitness Tights Exercise Sportwear Trousers,$20.99,,,$38.99,$20.99
https://www.groupon.com/goods/clothing-and-shoes,Men Fitness Uniforms Hooded Long - sleeved Compression Gym T - shirts,$29.99,,,$90.99,$29.99
https://www.groupon.com/goods/clothing-and-shoes,Plus Size Activewear Capris With Contrast Mesh & Color Panel,$15.99,,,$27.99,$15.99
https://www.groupon.com/goods/clothing-and-shoes,Womens Gel Padded Cycling Biking Shorts,$10.43,,,$22.66,$10.43
https://www.groupon.com/goods/clothing-and-shoes,Form + Focus Women's Lace-Up Sneakers | Groupon Exclusive,$19.99,,5 bought,$60,$19.99
https://www.groupon.com/goods/clothing-and-shoes,Henry Ferrera Men's Knit Fashion Sneakers,,,430+ bought,$89,$31.99
https://www.groupon.com/goods/clothing-and-shoes,Women's Floral Print Cycling Jersey,$16.99,,10+ bought,$60,$16.99
https://www.groupon.com/goods/clothing-and-shoes,Womens Plus Size Capri Leggings Ombre Activewear Black/Chl,$14.99,,,$34.99,$14.99
https://www.groupon.com/goods/clothing-and-shoes,Form + Focus Men's Underwear (2-Pack),$7.99,,220+ bought,$30,
https://www.groupon.com/goods/clothing-and-shoes,Women Sports Yoga Pants Patchwork Running Tights Leggings,$20.99,,,$38.99,$20.99
https://www.groupon.com/goods/clothing-and-shoes,Women Fitness Yoga Sports Bra Running Gym Padded Top Bras,$7.99,,,$50.99,$7.99
https://www.groupon.com/goods/clothing-and-shoes,Miracle Copper Anti-Fatigue Compression Socks,$24.74,,,$64.61,$24.74
https://www.groupon.com/goods/clothing-and-shoes,Men's Cycling Jersey Mystery Deal,,,890+ bought,$49.99,$9.99
https://www.groupon.com/goods/clothing-and-shoes,Heat Gear Pro Compression Shorts,$9.99,,,$22.99,$9.99
https://www.groupon.com/goods/clothing-and-shoes,Women's 3D-Padded Cycling Shorts. Available in XL or XXL Sizes.,,,210+ bought,$14.99,$12.99
https://www.groupon.com/goods/clothing-and-shoes,Sexy Cross Braces Yoga Pants V Collar Backless Breathable Jumpsuits,$20.99,,,$38.99,$20.99
https://www.groupon.com/goods/clothing-and-shoes,Wu-Tang Gold Dizayn Men T-Shirt,$9.99,,,$29.99,$9.99
https://www.groupon.com/goods/clothing-and-shoes,3 Pairs Diabetic Socks Physician Approved # 3 ( MADE IN USA ),$6.99,,,$15,$6.99
https://www.groupon.com/goods/clothing-and-shoes,Louis Garneau Performance Pro womens Road Cycling jersey light fabric,$24.99,,,$69.99,$24.99
https://www.groupon.com/goods/clothing-and-shoes,Women's Sports Bras (6-Pack),$27.99,,1;000+ bought,$80,
https://www.groupon.com/goods/clothing-and-shoes,Form+Focus Tie-Dye Sports Bras (2-Pack ) | Groupon Exclusive,$7.97,,1;000+ bought,$55.98,
https://www.groupon.com/goods/clothing-and-shoes,10 Point Compression Sport Socks - Multiple Sizes Available,$9.95,,,$34.99,$9.95
https://www.groupon.com/goods/clothing-and-shoes,Cross Back Sports Bra Wirefree High Impact Fitness Yoga Sports Bras,$7.99,,,$89,$7.99
https://www.groupon.com/goods/clothing-and-shoes,California Dizayn Men T-Shirt,$9.99,,,$24.99,$9.99
https://www.groupon.com/goods/clothing-and-shoes,Fitness Women Yoga Pants High Elastic Arrow Printing Sports Leggings,$17.99,,,$34.99,$17.99
https://www.groupon.com/goods/clothing-and-shoes,Champion Double Dry Mesh Shorts XL,$8.99,,,$12.99,$8.99
https://www.groupon.com/goods/clothing-and-shoes,Hot Shapers Men's Compression Slimming Shirt,,,5;000+ bought,$79.95,$32.99
https://www.groupon.com/goods/clothing-and-shoes,Women Sexy G-Strings Pearl Thongs Crotchless Panties,$6.03,,,$18.99,$6.03
https://www.groupon.com/goods/clothing-and-shoes,Men's ERA Performance Training Pant,$10,,,$30,$10
https://www.groupon.com/goods/v2-cycling,Form+Focus Men's Padded Cycling Shorts,$9.97,,1;000+ bought,$39.99,
https://www.groupon.com/goods/v2-cycling,Louis Garneau Performance Pro womens Road Cycling jersey light fabric,$24.99,,,$69.99,$24.99
https://www.groupon.com/goods/v2-cycling,Conquer Indoor Bicycle Cycling Trainer Exercise Stand,,,1;000+ bought,$99.95,$69.99
https://www.groupon.com/goods/v2-cycling,Galaxie Beach Cruiser with Basket,,,290+ bought,$259.99,$164.99
https://www.groupon.com/goods/v2-cycling,LED Bicycle Taillight Safety Warning Light MTB Taillight Direction,$9.99,,,$35,$9.99
https://www.groupon.com/goods/v2-cycling,Portable Waterproof Cycling Bike Bicycle Saddle Pouch Back Rear Seat,$33.74,,,$89.50,$33.74
https://www.groupon.com/goods/v2-cycling,Classica 26 Vintage-Style Cruiser E-Bike with Pedal Assist,$1;499.99,,,$1;999,$1;499.99
https://www.groupon.com/goods/v2-cycling,Square Tube Mountain Bike,,,40+ bought,$199.99,$99.99
https://www.groupon.com/goods/v2-cycling,Silicone LED Bicycle Lights (2-Pack),,,10;000+ bought,$30,$5.99
https://www.groupon.com/goods/v2-cycling,Men's Gel Padded Cycling Shorts,,,810+ bought,$65,$27.99
https://www.groupon.com/goods/v2-cycling,700C Road Bicycle 26 Suspension 21 Speed Bikes,$129.99,,,$280,$129.99
https://www.groupon.com/goods/v2-cycling,Yakima Q-111 Clip for Yakima Q Tower Roof Rack System,$4.51,,,$7.12,$4.51
https://www.groupon.com/goods/v2-cycling,Cycling Bike Saddle Bag Seat Rack Pack Tail Pouch Frame Pannier,$29.74,,,$78.50,$29.74
https://www.groupon.com/goods/v2-cycling,GTM 26" Mountain Bike 18 Speed Shimano Bicycle; (Black Red),$99.99,,,$169.90,$99.99
https://www.groupon.com/goods/v2-cycling,26" Carbon Steel Bike 21-speed Fix Bike Bicycle Fix Gear Bicycle 700c,$125.99,,,$259.99,$125.99
https://www.groupon.com/goods/v2-cycling,LED Bike Wheel Lights (4-Pack),,,1;000+ bought,$24.95,$5.99
https://www.groupon.com/goods/v2-cycling,Louis Garneau Performance Pro road cycling jersey,$24.99,,,$69.99,$24.99
https://www.groupon.com/goods/v2-cycling,Form+Focus Women's Padded Cycling Shorts,,,1;000+ bought,$39.99,$9.99
https://www.groupon.com/goods/v2-cycling,Men's  Cycling zipper Ribbed Hem Cycling Jacket,$34.33,,,$79.49,$34.33
https://www.groupon.com/goods/v2-cycling,20" 6 Speed Foldable Bicycle Folding Bike Shimano Hybrid,$119.88,,,$256.99,$119.88
https://www.groupon.com/goods/v2-cycling,Bicycle Bike Cycle Tail Rear Back Cargo Bag Pack Box Case Rear,$75,,,$80,$75
https://www.groupon.com/goods/v2-cycling,SMTEV Smart Peak Electric Bicycle,$2;999.99,,,$3;100,$2;999.99
https://www.groupon.com/goods/v2-cycling,Mountain Bike Tire Front Rear Mudguard Fender Set,$17.89,,,$60,$17.89
https://www.groupon.com/goods/v2-cycling,Kite Surfing Jet Ski Tactical Airsoft Goggles Motorcycle Glasses,$24.74,,,$78.50,$24.74
https://www.groupon.com/goods/v2-cycling,Lixada 26" Carbon Steel Bicycle Beach Cruiser Bike,$109.99,,,$230,$109.99
https://www.groupon.com/goods/v2-cycling,Carbon Fiber Road Bike Bicycle Aero Bar Rest Handlebar Aerobar,$75,,,$100,$75
https://www.groupon.com/goods/v2-cycling,TG Mobile Phone Bracket for Bicycles,,,1;000+ bought,$12.99,$9.99
https://www.groupon.com/goods/v2-cycling,Men's Padded Cycle Shorts,,,30+ bought,$119,$39.99
https://www.groupon.com/goods/v2-cycling,Bicycle Cycling Underwear Quick Dry Gel 3D Padded Shorts Pant Unisex,$11.04,,,$16.99,$11.04
https://www.groupon.com/goods/v2-cycling,Men's Graphic Print Slim Fit printing Cycling Jacket,$26.20,,,$74.20,$26.20
https://www.groupon.com/goods/v2-cycling,GTM Shimano 700Cx54C Road Bike 14 Speed Racing Bicycle Aluminum Frame,$152.90,,,$259,$152.90
https://www.groupon.com/goods/v2-cycling,Left & Righ 7/8" Handlebar Motorcycle Rubber Gel Handle Grips Bars,$21.20,,,$40.25,$21.20
https://www.groupon.com/goods/v2-cycling,Bicycle Bike Bag Panniers Front Frame Tube Handlebar Bag Poch,$70.90,,,$80,$70.90
https://www.groupon.com/goods/v2-cycling,Bicycle Nylon Cover Outdoor Waterproof Rain Dust Protector Bike,$46.75,,,$96.25,$46.75
https://www.groupon.com/goods/v2-cycling,Ultra Bright Waterproof Bike Light Set with Headlight and Rear Light,,,1;000+ bought,$39.99,$8.99
https://www.groupon.com/goods/v2-cycling,26" Folding Carbon Steel Bike 7-speed Portable Bicycle Fold Storage,$111.98,,,$229.99,$111.98
https://www.groupon.com/goods/v2-cycling,Womens Gel Padded Cycling Biking Shorts,$10.43,,,$22.66,$10.43
https://www.groupon.com/goods/v2-cycling,Bike Bicycle Repair Tool Kit Set,$70,,,$102,$70
https://www.groupon.com/goods/v2-cycling,Quick-Release Bike Basket,$19.99,,360+ bought,$25.99,
https://www.groupon.com/goods/v2-cycling,Formaggio Bici Women's Cycling Jersey,,,6 bought,$60,$22.99
https://www.groupon.com/goods/v2-cycling,26" Carbon Steel Single Speed Bike Fixed Gear Bicycle,$111.99,,,$249.99,$111.99
https://www.groupon.com/goods/v2-cycling,Red Left & Right Grips Motorcycle Rubber Gel Handle Grips Bars,$21.20,,,$40.25,$21.20
https://www.groupon.com/goods/v2-cycling,Touch Screen Gloves - Outdoor Winter Sports Cycling Skiing,$61.99,,,$71.99,$61.99
https://www.groupon.com/goods/v2-cycling,Gloves for Gym Fitness Bodybuilding - Dominator Leather,$35.74,,,$77.50,$35.74
https://www.groupon.com/goods/v2-cycling,Women's Floral Print Cycling Jersey,$16.99,,10+ bought,$60,$16.99
https://www.groupon.com/goods/v2-cycling,Magnetic Indoor Bicycle Bike Trainer Exercise Stand 6 levels,$145.50,,,$250,$145.50
https://www.groupon.com/goods/v2-cycling,LED Bike Wheel Lights (2-Pack),,,5;000+ bought,$13.99,$4.99
https://www.groupon.com/goods/v2-cycling,GTM 20" Mountain Bike 7 Speed Rocker Bicycle Shimano Hybrid Suspension,$98.90,,,$195.90,$98.90
https://www.groupon.com/goods/v2-cycling,Sports Cycling Underwear Sponge Padded Pants Riding Underwear,$10.99,,,$18,$10.99
https://www.groupon.com/goods/exercise-and-fitness,Women Sweat More Fat Burning Waist Trainer Workout Body Shaper,$9.99,,,$69.99,$9.99
https://www.groupon.com/goods/exercise-and-fitness,Fitbit Blaze Smart Fitness Watch,$161.98,,,$224.98,$161.98
https://www.groupon.com/goods/exercise-and-fitness,Exercise Fitness Wheel For Abs Abdominal Roller Workout Fitness,$26.75,,,$50.25,$26.75
https://www.groupon.com/goods/exercise-and-fitness,Stretch Slimming Waist Belts Body Shaper Training Corset,$10,,,$25,$10
https://www.groupon.com/goods/exercise-and-fitness,Juboury Wireless Fitness Tracker Smart Band Bluetooth Sports Bracelet,$66.65,,,$132.50,$66.65
https://www.groupon.com/goods/exercise-and-fitness,Unisex Burn Fat Slimming Sauna Belt,$30,,,$90,$30
https://www.groupon.com/goods/exercise-and-fitness,Fitbit Charge HR Fitness Tracker and Heart Rate Monitor,$69.99,,25;000+ bought,$149.99,
https://www.groupon.com/goods/exercise-and-fitness,NGN Sport – Cycling Waist Pack/ Running Belt for iPhone/ Smartphones,$9.79,,,$19.99,$9.79
https://www.groupon.com/goods/exercise-and-fitness,O2Cool Mist 'N Sip Arctic Squeeze 20oz. Misting Water Bottle,,,1;000+ bought,$28,$9.99
https://www.groupon.com/goods/exercise-and-fitness,Minimal Stainless Steel Insulated Water Bottle,$21.84,,,$29.99,$21.84
https://www.groupon.com/goods/exercise-and-fitness,Premium New Thermo Slim Waist Cincher Slimmer,$30,,,$80.40,$30
https://www.groupon.com/goods/exercise-and-fitness,Fitbit Charge HR Activity; Heart Rate + Sleep Wristband Large,$64.99,,,$83,$64.99
https://www.groupon.com/goods/exercise-and-fitness,iPhone 6 Sports Armband Running & Exercise Gym with Key & Card Slots,$6.99,,,$19.99,$6.99
https://www.groupon.com/goods/exercise-and-fitness,Mega Flask Wide Mouth Stainless Steel Thermal Bottle - Double Wall,$21.95,,,$54.95,$21.95
https://www.groupon.com/goods/exercise-and-fitness,Insten Sport Armbands w/Key Holder for Samsung iPhone 7 6s 6...,$7.99,,,$27.99,$7.99
https://www.groupon.com/goods/exercise-and-fitness,STILL Super Alkaline Sport Water Bottle,$22,,,$45,$22
https://www.groupon.com/goods/exercise-and-fitness,Garmin Vívosmart HR Activity Tracker Regular Fit - Black,$79.99,,,$149.99,$79.99
https://www.groupon.com/goods/exercise-and-fitness,Winding Type Yoga Pants Jogging Gym Running Tights,$6.99,,,$60.99,$6.99
https://www.groupon.com/goods/exercise-and-fitness,TW64 Bluetooth Fitness Tracker Bracelets  Sports & Sleep Tracking,$5.95,,,$99.99,$5.95
https://www.groupon.com/goods/exercise-and-fitness,Multifunctional Pockets Outdoor Sport Work out Arm Zipper Bag Armband,$7.99,,,$125,$7.99
